ID,Label
9204,14
9205,0
9206,14
9207,0
9208,6
9209,0
9210,6
9211,0
9212,14
9213,4
9214,14
9215,6
9216,0
9217,6
9218,0
9219,14
9220,6
9221,0
9222,6
9223,0
9224,6
9225,0
9226,6
9227,4
9228,14
9229,6
9230,0
9231,14
9232,0
9233,14
9234,4
9235,14
9236,4
9237,14
9238,4
9239,14
9240,4
9241,14
9242,4
9243,14
9244,4
9245,14
9246,4
9247,14
9248,4
9249,14
9250,4
9251,14
9252,0
9253,14
9254,4
9255,14
9256,0
9257,14
9258,4
9259,0
9260,14
9261,0
9262,0
9263,14
9264,0
9265,14
9266,0
9267,2
9268,4
9269,14
9270,6
9271,2
9272,0
9273,14
9274,0
9275,14
9276,6
9277,0
9278,6
9279,0
9280,14
9281,0
9282,0
9283,0
9284,14
9285,0
9286,0
9287,14
9288,6
9289,0
9290,14
9291,0
9292,14
9293,4
9294,14
9295,6
9296,0
9297,14
9298,0
9299,14
9300,0
9301,14
9302,0
9303,14
9304,0
9305,14
9306,0
9307,0
9308,14
9309,0
9310,0
9311,14
9312,6
9313,0
9314,0
9315,14
9316,0
9317,0
9318,14
9319,0
9320,14
9321,0
9322,6
9323,0
9324,14
9325,0
9326,0
9327,14
9328,0
9329,14
9330,0
9331,14
9332,6
9333,0
9334,14
9335,0
9336,14
9337,4
9338,0
9339,14
9340,6
9341,0
9342,14
9343,0
9344,14
9345,0
9346,0
9347,14
9348,6
9349,0
9350,14
9351,0
9352,0
9353,14
9354,6
9355,0
9356,0
9357,0
9358,14
9359,6
9360,0
9361,0
9362,0
9363,0
9364,14
9365,6
9366,0
9367,14
9368,0
9369,0
9370,14
9371,6
9372,4
9373,6
9374,0
9375,6
9376,0
9377,14
9378,0
9379,14
9380,4
9381,14
9382,4
9383,0
9384,14
9385,4
9386,0
9387,6
9388,0
9389,6
9390,0
9391,6
9392,0
9393,6
9394,0
9395,6
9396,0
9397,0
9398,6
9399,4
9400,6
9401,4
9402,0
9403,14
9404,0
9405,14
9406,4
9407,14
9408,4
9409,0
9410,14
9411,4
9412,14
9413,6
9414,4
9415,14
9416,4
9417,0
9418,14
9419,4
9420,0
9421,14
9422,4
9423,14
9424,4
9425,14
9426,4
9427,14
9428,4
9429,14
9430,4
9431,14
9432,4
9433,4
9434,0
9435,14
9436,4
9437,0
9438,6
9439,4
9440,14
9441,4
9442,14
9443,4
9444,14
9445,0
9446,14
9447,0
9448,14
9449,4
9450,6
9451,0
9452,6
9453,0
9454,6
9455,4
9456,6
9457,0
9458,14
9459,0
9460,0
9461,14
9462,6
9463,0
9464,6
9465,0
9466,6
9467,0
9468,4
9469,14
9470,4
9471,0
9472,14
9473,0
9474,0
9475,6
9476,0
9477,6
9478,4
9479,6
9480,4
9481,14
9482,4
9483,14
9484,4
9485,6
9486,4
9487,4
9488,6
9489,4
9490,6
9491,4
9492,6
9493,4
9494,6
9495,0
9496,6
9497,0
9498,14
9499,6
9500,0
9501,14
9502,4
9503,6
9504,0
9505,14
9506,4
9507,0
9508,14
9509,4
9510,14
9511,4
9512,14
9513,4
9514,0
9515,14
9516,0
9517,0
9518,14
9519,0
9520,0
9521,14
9522,4
9523,0
9524,14
9525,0
9526,0
9527,0
9528,0
9529,0
9530,14
9531,4
9532,14
9533,4
9534,14
9535,4
9536,14
9537,0
9538,14
9539,4
9540,0
9541,14
9542,4
9543,14
9544,6
9545,4
9546,14
9547,4
9548,0
9549,6
9550,4
9551,14
9552,4
9553,14
9554,4
9555,14
9556,4
9557,14
9558,0
9559,0
9560,0
9561,14
9562,6
9563,0
9564,14
9565,0
9566,14
9567,6
9568,0
9569,14
9570,0
9571,14
9572,6
9573,4
9574,14
9575,4
9576,14
9577,4
9578,14
9579,4
9580,14
9581,4
9582,14
9583,6
9584,0
9585,6
9586,0
9587,14
9588,4
9589,14
9590,6
9591,4
9592,14
9593,6
9594,0
9595,14
9596,6
9597,0
9598,6
9599,0
9600,6
9601,0
9602,6
9603,0
9604,6
9605,0
9606,14
9607,0
9608,0
9609,0
9610,14
9611,0
9612,0
9613,6
9614,0
9615,6
9616,0
9617,6
9618,4
9619,0
9620,6
9621,0
9622,14
9623,0
9624,14
9625,6
9626,4
9627,0
9628,14
9629,0
9630,14
9631,4
9632,14
9633,4
9634,14
9635,4
9636,14
9637,4
9638,14
9639,4
9640,14
9641,4
9642,6
9643,4
9644,0
9645,14
9646,0
9647,2
9648,0
9649,6
9650,6
9651,2
9652,6
9653,0
9654,0
9655,0
9656,6
9657,2
9658,6
9659,0
9660,14
9661,6
9662,0
9663,14
9664,6
9665,0
9666,6
9667,0
9668,14
9669,6
9670,0
9671,14
9672,0
9673,14
9674,4
9675,14
9676,4
9677,0
9678,14
9679,0
9680,6
9681,4
9682,6
9683,4
9684,6
9685,4
9686,6
9687,0
9688,6
9689,4
9690,0
9691,0
9692,14
9693,6
9694,0
9695,6
9696,0
9697,6
9698,0
9699,6
9700,0
9701,6
9702,0
9703,6
9704,0
9705,6
9706,0
9707,6
9708,0
9709,14
9710,6
9711,0
9712,14
9713,4
9714,14
9715,4
9716,0
9717,0
9718,0
9719,0
9720,6
9721,0
9722,6
9723,0
9724,14
9725,0
9726,14
9727,0
9728,14
9729,0
9730,14
9731,0
9732,0
9733,0
9734,14
9735,6
9736,0
9737,14
9738,0
9739,6
9740,0
9741,6
9742,0
9743,14
9744,4
9745,0
9746,14
9747,4
9748,14
9749,4
9750,14
9751,4
9752,14
9753,4
9754,14
9755,4
9756,14
9757,4
9758,0
9759,14
9760,0
9761,14
9762,0
9763,14
9764,4
9765,0
9766,0
9767,14
9768,4
9769,14
9770,6
9771,4
9772,14
9773,0
9774,14
9775,6
9776,0
9777,6
9778,0
9779,14
9780,4
9781,0
9782,0
9783,14
9784,4
9785,0
9786,2
9787,0
9788,6
9789,2
9790,2
9791,0
9792,14
9793,4
9794,14
9795,6
9796,4
9797,14
9798,0
9799,14
9800,0
9801,14
9802,0
9803,14
9804,4
9805,14
9806,4
9807,0
9808,6
9809,0
9810,14
9811,4
9812,14
9813,4
9814,14
9815,4
9816,14
9817,4
9818,14
9819,6
9820,4
9821,14
9822,0
9823,14
9824,0
9825,14
9826,4
9827,14
9828,4
9829,14
9830,4
9831,14
9832,4
9833,14
9834,4
9835,14
9836,4
9837,14
9838,4
9839,14
9840,4
9841,14
9842,4
9843,14
9844,4
9845,14
9846,4
9847,14
9848,4
9849,14
9850,4
9851,14
9852,4
9853,14
9854,4
9855,0
9856,14
9857,4
9858,14
9859,6
9860,4
9861,14
9862,4
9863,14
9864,4
9865,14
9866,4
9867,14
9868,4
9869,14
9870,4
9871,14
9872,4
9873,14
9874,4
9875,14
9876,4
9877,14
9878,6
9879,4
9880,4
9881,6
9882,2
9883,0
9884,14
9885,6
9886,0
9887,0
9888,14
9889,4
9890,0
9891,14
9892,6
9893,0
9894,6
9895,0
9896,14
9897,4
9898,14
9899,4
9900,0
9901,14
9902,0
9903,6
9904,0
9905,14
9906,0
9907,6
9908,0
9909,14
9910,6
9911,0
9912,14
9913,4
9914,0
9915,14
9916,4
9917,0
9918,14
9919,6
9920,0
9921,6
9922,0
9923,0
9924,14
9925,4
9926,14
9927,4
9928,14
9929,4
9930,14
9931,6
9932,4
9933,14
9934,6
9935,4
9936,14
9937,4
9938,14
9939,4
9940,14
9941,4
9942,14
9943,4
9944,6
9945,4
9946,6
9947,0
9948,6
9949,0
9950,14
9951,4
9952,6
9953,4
9954,14
9955,4
9956,14
9957,4
9958,14
9959,4
9960,14
9961,4
9962,4
9963,14
9964,4
9965,14
9966,6
9967,0
9968,14
9969,0
9970,0
9971,0
9972,14
9973,4
9974,14
9975,6
9976,4
9977,14
9978,6
9979,4
9980,14
9981,6
9982,4
9983,14
9984,6
9985,4
9986,6
9987,4
9988,14
9989,4
9990,14
9991,6
9992,4
9993,6
9994,4
9995,6
9996,4
9997,14
9998,4
9999,6
10000,4
10001,14
10002,4
10003,6
10004,4
10005,14
10006,4
10007,14
10008,4
10009,0
10010,6
10011,0
10012,0
10013,14
10014,6
10015,4
10016,6
10017,0
10018,14
10019,6
10020,0
10021,6
10022,0
10023,6
10024,0
10025,0
10026,6
10027,4
10028,0
10029,6
10030,4
10031,0
10032,14
10033,4
10034,14
10035,0
10036,14
10037,0
10038,14
10039,6
10040,0
10041,6
10042,0
10043,14
10044,6
10045,4
10046,14
10047,0
10048,14
10049,0
10050,6
10051,0
10052,6
10053,0
10054,6
10055,0
10056,14
10057,4
10058,0
10059,14
10060,0
10061,14
10062,0
10063,6
10064,0
10065,6
10066,0
10067,14
10068,4
10069,14
10070,6
10071,0
10072,6
10073,0
10074,14
10075,6
10076,4
10077,6
10078,4
10079,14
10080,0
10081,6
10082,0
10083,14
10084,0
10085,14
10086,4
10087,14
10088,4
10089,14
10090,4
10091,14
10092,4
10093,0
10094,14
10095,0
10096,14
10097,0
10098,6
10099,0
10100,6
10101,0
10102,14
10103,4
10104,0
10105,14
10106,0
10107,14
10108,0
10109,14
10110,0
10111,14
10112,4
10113,14
10114,0
10115,14
10116,4
10117,14
10118,4
10119,14
10120,4
10121,6
10122,0
10123,14
10124,0
10125,14
10126,6
10127,0
10128,6
10129,0
10130,6
10131,0
10132,6
10133,0
10134,6
10135,0
10136,6
10137,0
10138,0
10139,6
10140,0
10141,6
10142,0
10143,6
10144,4
10145,6
10146,0
10147,6
10148,0
10149,6
10150,0
10151,14
10152,0
10153,6
10154,0
10155,6
10156,0
10157,6
10158,4
10159,0
10160,6
10161,0
10162,6
10163,0
10164,6
10165,0
10166,0
10167,0
10168,0
10169,6
10170,0
10171,6
10172,0
10173,0
10174,14
10175,6
10176,0
10177,4
10178,0
10179,6
10180,2
10181,2
10182,6
10183,0
10184,14
10185,6
10186,0
10187,14
10188,4
10189,0
10190,14
10191,4
10192,0
10193,14
10194,4
10195,0
10196,0
10197,0
10198,14
10199,0
10200,14
10201,6
10202,0
10203,14
10204,6
10205,4
10206,6
10207,4
10208,0
10209,0
10210,0
10211,6
10212,4
10213,6
10214,0
10215,6
10216,4
10217,4
10218,6
10219,4
10220,6
10221,4
10222,14
10223,4
10224,14
10225,4
10226,14
10227,4
10228,14
10229,4
10230,14
10231,4
10232,4
10233,6
10234,4
10235,14
10236,6
10237,4
10238,14
10239,4
10240,14
10241,4
10242,6
10243,4
10244,6
10245,4
10246,14
10247,4
10248,6
10249,4
10250,14
10251,0
10252,14
10253,4
10254,14
10255,4
10256,14
10257,4
10258,14
10259,0
10260,14
10261,0
10262,14
10263,4
10264,14
10265,4
10266,14
10267,4
10268,14
10269,4
10270,4
10271,6
10272,4
10273,14
10274,4
10275,14
10276,4
10277,14
10278,4
10279,14
10280,4
10281,14
10282,4
10283,6
10284,4
10285,14
10286,4
10287,14
10288,4
10289,14
10290,4
10291,4
10292,14
10293,4
10294,14
10295,4
10296,14
10297,4
10298,14
10299,6
10300,0
10301,6
10302,0
10303,6
10304,0
10305,6
10306,0
10307,6
10308,0
10309,14
10310,6
10311,4
10312,6
10313,4
10314,6
10315,4
10316,14
10317,4
10318,14
10319,4
10320,14
10321,0
10322,14
10323,4
10324,6
10325,0
10326,0
10327,4
10328,4
10329,4
10330,4
10331,4
10332,14
10333,14
10334,12
10335,0
10336,14
10337,4
10338,0
10339,0
10340,14
10341,0
10342,14
10343,4
10344,14
10345,0
10346,14
10347,4
10348,14
10349,6
10350,4
10351,14
10352,4
10353,14
10354,4
10355,14
10356,4
10357,14
10358,4
10359,14
10360,4
10361,14
10362,0
10363,14
10364,0
10365,14
10366,0
10367,6
10368,0
10369,0
10370,14
10371,4
10372,14
10373,4
10374,14
10375,4
10376,14
10377,4
10378,6
10379,0
10380,14
10381,4
10382,0
10383,14
10384,0
10385,0
10386,0
10387,14
10388,6
10389,4
10390,0
10391,14
10392,0
10393,6
10394,0
10395,14
10396,4
10397,6
10398,0
10399,6
10400,0
10401,6
10402,0
10403,6
10404,0
10405,6
10406,0
10407,6
10408,0
10409,6
10410,0
10411,14
10412,0
10413,14
10414,4
10415,14
10416,0
10417,14
10418,0
10419,6
10420,0
10421,14
10422,0
10423,14
10424,6
10425,0
10426,6
10427,0
10428,14
10429,0
10430,14
10431,6
10432,0
10433,6
10434,4
10435,14
10436,4
10437,14
10438,4
10439,0
10440,14
10441,4
10442,0
10443,14
10444,0
10445,0
10446,14
10447,6
10448,0
10449,6
10450,0
10451,14
10452,0
10453,14
10454,6
10455,0
10456,14
10457,4
10458,0
10459,0
10460,6
10461,0
10462,6
10463,0
10464,6
10465,0
10466,0
10467,6
10468,0
10469,6
10470,0
10471,6
10472,0
10473,14
10474,0
10475,14
10476,0
10477,0
10478,6
10479,0
10480,6
10481,0
10482,14
10483,6
10484,0
10485,6
10486,2
10487,14
10488,0
10489,0
10490,14
10491,6
10492,0
10493,6
10494,0
10495,14
10496,0
10497,6
10498,0
10499,14
10500,0
10501,0
10502,14
10503,4
10504,14
10505,4
10506,0
10507,14
10508,0
10509,14
10510,0
10511,14
10512,4
10513,14
10514,4
10515,0
10516,14
10517,0
10518,14
10519,0
10520,14
10521,0
10522,14
10523,0
10524,0
10525,0
10526,0
10527,0
10528,6
10529,0
10530,14
10531,0
10532,14
10533,0
10534,14
10535,0
10536,6
10537,0
10538,6
10539,0
10540,14
10541,0
10542,0
10543,14
10544,4
10545,0
10546,6
10547,0
10548,6
10549,0
10550,0
10551,14
10552,6
10553,0
10554,14
10555,0
10556,14
10557,0
10558,14
10559,0
10560,14
10561,6
10562,0
10563,6
10564,0
10565,0
10566,0
10567,0
10568,14
10569,6
10570,0
10571,6
10572,0
10573,14
10574,0
10575,14
10576,0
10577,14
10578,0
10579,0
10580,0
10581,14
10582,0
10583,14
10584,6
10585,0
10586,14
10587,6
10588,0
10589,14
10590,0
10591,14
10592,6
10593,0
10594,0
10595,14
10596,6
10597,0
10598,14
10599,14
10600,6
10601,4
10602,14
10603,6
10604,0
10605,0
10606,0
10607,14
10608,0
10609,14
10610,6
10611,4
10612,14
10613,4
10614,14
10615,0
10616,14
10617,0
10618,14
10619,0
10620,14
10621,4
10622,14
10623,0
10624,14
10625,6
10626,4
10627,14
10628,6
10629,0
10630,14
10631,0
10632,14
10633,0
10634,0
10635,0
10636,14
10637,6
10638,0
10639,14
10640,0
10641,6
10642,0
10643,14
10644,0
10645,6
10646,0
10647,14
10648,0
10649,6
10650,0
10651,0
10652,14
10653,0
10654,0
10655,0
10656,0
10657,0
10658,0
10659,0
10660,14
10661,2
10662,0
10663,14
10664,0
10665,4
10666,14
10667,6
10668,0
10669,6
10670,0
10671,6
10672,4
10673,6
10674,0
10675,14
10676,4
10677,14
10678,6
10679,4
10680,14
10681,4
10682,4
10683,4
10684,14
10685,4
10686,4
10687,6
10688,4
10689,0
10690,14
10691,4
10692,6
10693,4
10694,14
10695,4
10696,0
10697,14
10698,4
10699,6
10700,0
10701,6
10702,4
10703,14
10704,4
10705,0
10706,14
10707,6
10708,4
10709,14
10710,4
10711,14
10712,6
10713,0
10714,6
10715,0
10716,6
10717,0
10718,6
10719,0
10720,14
10721,0
10722,14
10723,6
10724,0
10725,6
10726,4
10727,14
10728,6
10729,4
10730,14
10731,4
10732,6
10733,4
10734,6
10735,4
10736,14
10737,6
10738,4
10739,4
10740,6
10741,0
10742,14
10743,4
10744,0
10745,6
10746,4
10747,0
10748,6
10749,4
10750,14
10751,4
10752,4
10753,14
10754,4
10755,14
10756,0
10757,0
10758,14
10759,6
10760,0
10761,14
10762,0
10763,0
10764,14
10765,0
10766,6
10767,0
10768,0
10769,0
10770,14
10771,6
10772,0
10773,6
10774,0
10775,0
10776,14
10777,6
10778,0
10779,14
10780,0
10781,14
10782,0
10783,14
10784,0
10785,14
10786,4
10787,14
10788,6
10789,0
10790,14
10791,6
10792,0
10793,14
10794,8
10795,2
10796,0
10797,6
10798,2
10799,2
10800,6
10801,0
10802,14
10803,6
10804,0
10805,6
10806,4
10807,0
10808,0
10809,6
10810,4
10811,14
10812,4
10813,14
10814,4
10815,14
10816,4
10817,14
10818,6
10819,4
10820,0
10821,14
10822,0
10823,14
10824,4
10825,0
10826,14
10827,4
10828,0
10829,14
10830,0
10831,6
10832,2
10833,2
10834,0
10835,14
10836,4
10837,14
10838,6
10839,4
10840,14
10841,4
10842,14
10843,4
10844,14
10845,6
10846,4
10847,14
10848,4
10849,14
10850,4
10851,4
10852,4
10853,4
10854,4
10855,14
10856,4
10857,14
10858,4
10859,14
10860,4
10861,0
10862,4
10863,4
10864,4
10865,6
10866,4
10867,6
10868,4
10869,14
10870,4
10871,14
10872,4
10873,14
10874,4
10875,14
10876,6
10877,0
10878,14
10879,4
10880,0
10881,0
10882,4
10883,0
10884,14
10885,6
10886,2
10887,0
10888,6
10889,0
10890,6
10891,0
10892,14
10893,0
10894,0
10895,14
10896,6
10897,4
10898,0
10899,14
10900,0
10901,14
10902,4
10903,14
10904,4
10905,0
10906,14
10907,0
10908,14
10909,0
10910,6
10911,0
10912,6
10913,0
10914,14
10915,0
10916,0
10917,0
10918,14
10919,0
10920,0
10921,0
10922,14
10923,4
10924,0
10925,6
10926,0
10927,14
10928,0
10929,14
10930,4
10931,14
10932,6
10933,0
10934,6
10935,0
10936,14
10937,4
10938,14
10939,6
10940,0
10941,6
10942,0
10943,2
10944,14
10945,6
10946,0
10947,0
10948,14
10949,0
10950,0
10951,6
10952,0
10953,0
10954,0
10955,14
10956,2
10957,14
10958,6
10959,4
10960,14
10961,0
10962,14
10963,0
10964,0
10965,6
10966,0
10967,14
10968,0
10969,6
10970,0
10971,6
10972,0
10973,6
10974,0
10975,0
10976,6
10977,0
10978,6
10979,0
10980,6
10981,0
10982,6
10983,0
10984,6
10985,0
10986,6
10987,0
10988,0
10989,0
10990,14
10991,4
10992,3
10993,0
10994,14
10995,6
10996,0
10997,0
10998,6
10999,4
11000,6
11001,0
11002,14
11003,0
11004,14
11005,0
11006,14
11007,4
11008,6
11009,4
11010,6
11011,0
11012,14
11013,0
11014,14
11015,0
11016,0
11017,6
11018,4
11019,0
11020,14
11021,4
11022,0
11023,6
11024,0
11025,6
11026,0
11027,6
11028,0
11029,0
11030,6
11031,0
11032,6
11033,0
11034,0
11035,6
11036,4
11037,0
11038,14
11039,4
11040,14
11041,4
11042,0
11043,6
11044,4
11045,14
11046,4
11047,14
11048,4
11049,14
11050,4
11051,0
11052,6
11053,4
11054,14
11055,4
11056,14
11057,4
11058,14
11059,6
11060,4
11061,14
11062,0
11063,14
11064,4
11065,14
11066,4
11067,14
11068,4
11069,0
11070,14
11071,0
11072,0
11073,14
11074,6
11075,0
11076,14
11077,6
11078,0
11079,14
11080,0
11081,14
11082,4
11083,14
11084,4
11085,14
11086,4
11087,0
11088,14
11089,0
11090,14
11091,6
11092,0
11093,6
11094,0
11095,6
11096,4
11097,6
11098,0
11099,14
11100,0
11101,0
11102,14
11103,4
11104,14
11105,0
11106,14
11107,0
11108,0
11109,14
11110,4
11111,0
11112,0
11113,14
11114,6
11115,0
11116,6
11117,0
11118,0
11119,14
11120,0
11121,14
11122,0
11123,14
11124,4
11125,14
11126,4
11127,0
11128,0
11129,0
11130,14
11131,4
11132,14
11133,6
11134,0
11135,14
11136,14
11137,6
11138,4
11139,6
11140,0
11141,14
11142,0
11143,14
11144,4
11145,14
11146,6
11147,0
11148,6
11149,0
11150,14
11151,6
11152,0
11153,14
11154,0
11155,14
11156,0
11157,6
11158,0
11159,6
11160,0
11161,6
11162,0
11163,14
11164,4
11165,6
11166,4
11167,6
11168,0
11169,14
11170,0
11171,14
11172,0
11173,14
11174,6
11175,0
11176,6
11177,0
11178,6
11179,4
11180,14
11181,6
11182,0
11183,6
11184,4
11185,14
11186,0
11187,14
11188,0
11189,14
11190,0
11191,14
11192,6
11193,0
11194,6
11195,0
11196,14
11197,6
11198,4
11199,6
11200,0
11201,6
11202,0
11203,14
11204,0
11205,14
11206,6
11207,0
11208,0
11209,0
11210,0
11211,14
11212,6
11213,0
11214,6
11215,0
11216,0
11217,0
11218,0
11219,14
11220,6
11221,0
11222,6
11223,0
11224,14
11225,0
11226,0
11227,14
11228,4
11229,0
11230,14
11231,0
11232,14
11233,0
11234,14
11235,0
11236,14
11237,6
11238,0
11239,6
11240,0
11241,6
11242,0
11243,14
11244,4
11245,14
11246,6
11247,0
11248,6
11249,0
11250,0
11251,0
11252,0
11253,0
11254,6
11255,0
11256,14
11257,6
11258,4
11259,6
11260,4
11261,6
11262,4
11263,14
11264,6
11265,0
11266,6
11267,0
11268,14
11269,4
11270,0
11271,6
11272,0
11273,14
11274,6
11275,0
11276,6
11277,0
11278,6
11279,0
11280,0
11281,6
11282,0
11283,6
11284,4
11285,0
11286,6
11287,0
11288,6
11289,0
11290,6
11291,0
11292,6
11293,0
11294,0
11295,0
11296,6
11297,0
11298,6
11299,0
11300,14
11301,4
11302,14
11303,6
11304,0
11305,6
11306,0
11307,6
11308,0
11309,0
11310,14
11311,6
11312,0
11313,0
11314,0
11315,0
11316,0
11317,6
11318,0
11319,6
11320,4
11321,6
11322,4
11323,6
11324,4
11325,14
11326,6
11327,0
11328,6
11329,0
11330,14
11331,4
11332,14
11333,4
11334,0
11335,14
11336,4
11337,14
11338,6
11339,0
11340,14
11341,0
11342,0
11343,0
11344,6
11345,0
11346,0
11347,0
11348,14
11349,0
11350,14
11351,0
11352,14
11353,0
11354,14
11355,0
11356,14
11357,0
11358,14
11359,0
11360,14
11361,0
11362,14
11363,0
11364,6
11365,0
11366,6
11367,0
11368,14
11369,6
11370,0
11371,6
11372,0
11373,6
11374,0
11375,6
11376,0
11377,0
11378,0
11379,0
11380,14
11381,4
11382,0
11383,14
11384,4
11385,14
11386,4
11387,14
11388,4
11389,14
11390,4
11391,6
11392,4
11393,14
11394,4
11395,0
11396,6
11397,0
11398,14
11399,0
11400,14
11401,0
11402,0
11403,0
11404,0
11405,6
11406,4
11407,14
11408,6
11409,0
11410,14
11411,4
11412,6
11413,0
11414,6
11415,4
11416,0
11417,6
11418,0
11419,6
11420,0
11421,6
11422,4
11423,0
11424,6
11425,4
11426,6
11427,0
11428,0
11429,4
11430,14
11431,6
11432,0
11433,6
11434,0
11435,6
11436,0
11437,6
11438,4
11439,14
11440,4
11441,14
11442,4
11443,14
11444,4
11445,14
11446,4
11447,14
11448,4
11449,14
11450,6
11451,0
11452,14
11453,4
11454,14
11455,0
11456,14
11457,4
11458,14
11459,6
11460,0
11461,6
11462,0
11463,14
11464,4
11465,0
11466,14
11467,0
11468,14
11469,6
11470,0
11471,6
11472,0
11473,14
11474,4
11475,14
11476,4
11477,0
11478,0
11479,0
11480,0
11481,14
11482,6
11483,0
11484,6
11485,4
11486,14
11487,4
11488,14
11489,4
11490,14
11491,6
11492,4
11493,0
11494,14
11495,4
11496,14
11497,4
11498,0
11499,14
11500,4
11501,14
11502,0
11503,6
11504,0
11505,6
11506,0
11507,6
11508,0
11509,6
11510,0
11511,6
11512,0
11513,6
11514,0
11515,6
11516,0
11517,6
11518,0
11519,6
11520,4
11521,0
11522,14
11523,4
11524,0
11525,6
11526,4
11527,6
11528,4
11529,14
11530,4
11531,14
11532,6
11533,4
11534,14
11535,4
11536,0
11537,0
11538,14
11539,4
11540,0
11541,0
11542,0
11543,14
11544,4
11545,14
11546,4
11547,0
11548,0
11549,14
11550,4
11551,0
11552,0
11553,0
11554,0
11555,14
11556,4
11557,0
11558,14
11559,0
11560,6
11561,0
11562,14
11563,0
11564,0
11565,14
11566,0
11567,14
11568,6
11569,0
11570,14
11571,0
11572,14
11573,0
11574,6
11575,4
11576,0
11577,6
11578,0
11579,6
11580,0
11581,0
11582,0
11583,14
11584,6
11585,0
11586,6
11587,0
11588,6
11589,4
11590,0
11591,14
11592,4
11593,6
11594,0
11595,6
11596,0
11597,0
11598,0
11599,14
11600,6
11601,0
11602,6
11603,0
11604,0
11605,14
11606,0
11607,14
11608,0
11609,14
11610,0
11611,14
11612,4
11613,0
11614,14
11615,0
11616,14
11617,0
11618,6
11619,0
11620,6
11621,0
11622,14
11623,0
11624,14
11625,6
11626,0
11627,14
11628,6
11629,0
11630,6
11631,0
11632,6
11633,0
11634,14
11635,6
11636,0
11637,6
11638,0
11639,6
11640,0
11641,6
11642,0
11643,14
11644,6
11645,0
11646,14
11647,4
11648,6
11649,0
11650,6
11651,0
11652,14
11653,0
11654,6
11655,0
11656,6
11657,0
11658,6
11659,4
11660,0
11661,0
11662,4
11663,0
11664,14
11665,4
11666,0
11667,0
11668,4
11669,0
11670,6
11671,4
11672,6
11673,0
11674,6
11675,0
11676,6
11677,0
11678,6
11679,0
11680,14
11681,4
11682,0
11683,14
11684,4
11685,14
11686,4
11687,6
11688,4
11689,0
11690,6
11691,4
11692,14
11693,4
11694,14
11695,4
11696,4
11697,14
11698,6
11699,0
11700,6
11701,0
11702,6
11703,0
11704,14
11705,6
11706,0
11707,6
11708,0
11709,14
11710,6
11711,0
11712,6
11713,0
11714,6
11715,0
11716,6
11717,4
11718,14
11719,4
11720,6
11721,4
11722,6
11723,4
11724,6
11725,4
11726,0
11727,6
11728,4
11729,4
11730,0
11731,14
11732,4
11733,14
11734,4
11735,14
11736,4
11737,0
11738,6
11739,0
11740,6
11741,0
11742,14
11743,6
11744,4
11745,0
11746,6
11747,4
11748,0
11749,0
11750,14
11751,4
11752,14
11753,6
11754,0
11755,0
11756,14
11757,4
11758,14
11759,4
11760,14
11761,4
11762,0
11763,0
11764,0
11765,0
11766,0
11767,14
11768,4
11769,14
11770,4
11771,14
11772,4
11773,0
11774,14
11775,4
11776,14
11777,6
11778,0
11779,6
11780,0
11781,0
11782,14
11783,4
11784,6
11785,4
11786,14
11787,4
11788,0
11789,6
11790,4
11791,6
11792,0
11793,6
11794,0
11795,14
11796,6
11797,4
11798,6
11799,4
11800,14
11801,4
11802,14
11803,4
11804,14
11805,4
11806,14
11807,4
11808,0
11809,14
11810,4
11811,0
11812,14
11813,4
11814,14
11815,4
11816,0
11817,0
11818,0
11819,0
11820,14
11821,6
11822,4
11823,14
11824,4
11825,14
11826,0
11827,14
11828,0
11829,6
11830,0
11831,6
11832,0
11833,6
11834,0
11835,6
11836,0
11837,6
11838,0
11839,14
11840,6
11841,0
11842,6
11843,0
11844,6
11845,0
11846,6
11847,0
11848,0
11849,0
11850,0
11851,6
11852,4
11853,0
11854,14
11855,4
11856,0
11857,14
11858,6
11859,4
11860,6
11861,0
11862,6
11863,0
11864,14
11865,4
11866,0
11867,14
11868,4
11869,14
11870,6
11871,0
11872,0
11873,14
11874,0
11875,6
11876,0
11877,14
11878,6
11879,0
11880,14
11881,0
11882,14
11883,6
11884,0
11885,14
11886,4
11887,14
11888,6
11889,0
11890,14
11891,0
11892,14
11893,6
11894,0
11895,14
11896,0
11897,14
11898,4
11899,6
11900,4
11901,0
11902,0
11903,0
11904,0
11905,14
11906,6
11907,0
11908,6
11909,0
11910,6
11911,0
11912,14
11913,0
11914,0
11915,14
11916,0
11917,2
11918,2
11919,2
11920,14
11921,14
11922,14
11923,6
11924,0
11925,6
11926,0
11927,6
11928,4
11929,0
11930,0
11931,14
11932,4
11933,6
11934,4
11935,6
11936,0
11937,6
11938,0
11939,6
11940,4
11941,6
11942,4
11943,14
11944,6
11945,0
11946,14
11947,6
11948,0
11949,14
11950,4
11951,6
11952,0
11953,6
11954,4
11955,14
11956,4
11957,14
11958,4
11959,14
11960,4
11961,6
11962,0
11963,6
11964,0
11965,14
11966,6
11967,0
11968,6
11969,4
11970,6
11971,4
11972,6
11973,4
11974,14
11975,6
11976,4
11977,14
11978,0
11979,0
11980,0
11981,14
11982,6
11983,0
11984,6
11985,0
11986,6
11987,0
11988,14
11989,6
11990,0
11991,14
11992,0
11993,14
11994,0
11995,14
11996,4
11997,0
11998,6
11999,0
12000,0
12001,6
